"id","profileName","text","date","title","rating","images","helpful","Style name","Colour"
"R262UAH43H4W57","Vibz","
  Posting after 2 weeks of usage:I had been perpetually using OnePlus phones since last ~7 years. I have used various models starting from OnePlus 2, till my last phone OnePlus 6. The OnePlus phones never forced me to change, as they never showed up any issues even after 3+ years of continuous usage. I changed the phone just as I got bored with my OnePlus 6 and wanted to upgrade to the latest OS. One Plus I used for the longest time is over 3 years - and it had been working seamlessly.This version has disappointed me a bit. The biggest issue is the phone gets heated up. This had never happened in their previously released models. I mean, nowadays heating happens probably in very cheap phones.Other dislikes1. Finger print and face recognition do not give you a premium experience2. Camera quality is just adequate. I have seen better cameras at half the price in brands like SamsungLikes:1. OnePlus never hangs, so till now no such trouble2. Gesture controls are good. One may take couple of days to get accustomed, but then it becomes handy3. Screen size is good. Every bit is used, no notch on the top (just a round front camera). Removing buttons from the screen bottom (you can rather use gesture controls) gives you the entire screen size for viewing and using the phone.4. Speaker quality is better than the past models5. Battery life is better than previous models at lease till now
","Reviewed in India on 10 August 2021","3.5 / 5. Phone starts heating like a desi/cheap phone",3,"","3","8GB RAM, 128GB Storage","Lake Blue"
"R286ADIWUV1VEZ","Manal Sabri","
  Previously I was using a Oneplus 5 which is gem of a phone. Kind of way ahead of its time and very reasonably priced. Compared to that, this phone is only a slight improvement in performance but price difference did not justify the purchase.Pros :1. Speed2. Screen3. Zero bloatware4. Fast charging.5. Decent camera. Not excellent but not bad either.Cons.1. Way way way overpriced for what is inside the box.2. NO water protection rating.3. Only one band of 5g supported. So it is useless of for 5g communication in most of the cases.4. Not at all satisfied with battery life for this price.5. This issue is not an issue for everyone. I a facing problems with native call recording which was working fine in oneplus 5. They should provide their own dialer instead of using android stock version.
","Reviewed in India on 24 May 2021","Decent performance but hugely overpriced",2,"","3","12GB RAM, 256GB Storage","Carbon Black"
"ROIW37LW217O","Abhishek Kumar","
  Pros:- Has a great Display- Never Lags or Hangs- Proper fit into the hand, not oversize for 6.55'' screen- Nice Built quality and feels premium- Metal frame in 9R unlike plastic in 9- 65W charger is super fast, went from 22% to 100% under 25minsCons:- Camera Quality for both front and back could have been better, good in outdoor lighting but average in artificial- Battery Drains faster, OxygenOS and display drain the most. In Normal Usage, you can get screen time up to 6.5 hrs and a total time of 15-20 hrs before plugging it into the charger.
","Reviewed in India on 19 April 2021","Best Value for Money Flagship Phone",5,"https://images-na.ssl-images-amazon.com/images/I/51bl8quI1FL.jpg
https://images-na.ssl-images-amazon.com/images/I/611GEXz2r2L.jpg","5","8GB RAM, 128GB Storage","Carbon Black"
"R2XS84IEC0DDS0","arpit p.","
  Most worst camera. Oneplus fooled people by giving this very ordinary camera. Battery life is also ok. Its just working mobile with worst camera.
","Reviewed in India on 2 May 2021","Most worst n waste camera",1,"","8","12GB RAM, 256GB Storage","Carbon Black"
"R13SW5TA7WR5A1","Suvadeep","
  This is my third One Plus, but sadly I am disappointed with the phone. Too many bugs, power button non-operational at least 5 times a day (need to restart the phone). After repeated complaints in OP forum, they are not responding (even after sending the total log file and bug report). Utterly disappointed with such a high budget phone.Thanks and I hope this review is useful.FromA middle class person who feels his savings went to waste after buying OP9R.
","Reviewed in India on 7 August 2021","OP9R- Not meeting the expectations",2,"","3","12GB RAM, 256GB Storage","Carbon Black"
"RGNV79242HAQA","ABINASH KHANDUAL","
  I bought one plus 9R 12 GB 256 GB variant. After using it for two month, i found it pretty ordinary phone.My previous OP7 6 gb ram is more faster than it. It lags more while using gallery or files. In gallery folder it will take 10-12 second to see the photos in the folder.The camera and video quality is more awful. DJI OSMO action camera can shoot 100 times better pic both day and night. I hvae compared it.You will get 48 mp camera with only 1080 and 4k 30 fps qithout steady mode. And  in 48 mp formqt, the zoom will not work!!!!If you want to buy for camera, then buy samsung S20FE. I also decided to buy S20FE, but could not bcoz it didn't have 256 gb variant.
","Reviewed in India on 19 June 2021","Change the brand name to ONE MINUS. Go for SMSUNG S20FE...",1,"","3","12GB RAM, 256GB Storage","Carbon Black"
"RW07KA4IFSHTL","Victor","
  I was using OP7 before, from that experience I feel 9R is one of the worst phone ever.1.Performance- No doubt SD 870 was fast actually it’s SD 865++. RAM Management is also good. Manages heavy apps and multitasking easily.2.Battery- it has good amount battery but it drains very fast. Have to charge multiple times in a day.3. 5G Bands- Freaking 1 band and they tell it’s 5G powered. Well Settled OP4. Camera- No words totally waste lens.5. Display- Superb Display Quality with smooth transition. 120HZ but drains battery quickly.6. Speakers- No words to express Dolby Atmos is fantastic super loud. Some times can feel vibration at back of the phone.7. OS- Very clean OS with similar Stock OS experience. But has some bugs in it.Conclusion- The OP 9R is only worth for 27k not more than that. It’s just a rebadged 8T to be very frank.Also note you can consider “Google Pixel 4a” which is really a good phone compared to this OP. Yeah it has low specs but it’s really good.Peace!!!!!
","Reviewed in India on 20 June 2021","Don’t waste your bucks in this phone",1,"","4","8GB RAM, 128GB Storage","Lake Blue"
"RUFC3LW1HZWC9","sachin","
  I don't know what people (who gave less than 3 rating) are complaining so much about. I never faced such issues. It's a total value for money phone. This phone comes from a good brand and gives premium experience. People who are complaining might be having so many expectations or they might have found their old phones better than this. But I'm buying OnePlus for the first time. The phone totally makes sense. People whoever is complaining just suggest a better phone than this at this price range in a good brand. My opinion is this phone doesn't have a great camera. It has a decent one and all other things about this phone are classy. People who want a phone which is VFM at this point of time, just go for this.
","Reviewed in India on 23 April 2021","Justifies the value",4,"","4","8GB RAM, 128GB Storage","Lake Blue"
"R10KUZQ76HE3T7","Sunil kumar","
  Battery backup is bad it's getting drained + the phone is also getting heated up . So won't suggest you to buy
","Reviewed in India on 7 May 2021","Batter backup is bad",1,"","6","8GB RAM, 128GB Storage","Lake Blue"
"R22N5HVOWZXUQQ","Rupesh","
  Good phone with metallic panel instead of plastic which is the case with its competitor samsung s20 fe 5g.. battery lasted for 1 1/2 day which is great.. display is awesome so as stereo speakers..also os experience is always great in OnePlus devices.Overall my initial impressions are good
","Reviewed in India on 20 April 2021","Flagship killer",4,"","5","8GB RAM, 128GB Storage","Lake Blue"
"R26DUE12OE84NR","selvaraj","
  Dislike. Though the performance is a bit good. The battery performance is poor.  Changed 60% in the morning and by 2pm, it reached lower 14%. Heating makes little nervous. while speaking or during watching any movie, the total body is vibrating, this makes us uncomfort. I change over from Samsung to One plus after Amazon review, but no such a comfort like Samsung. Sometimes ear paining when speak continuously over 10 mins.(SAR??). Amazon sells at MRP (44K) by artificially making high review points and the EMI scheme little bit lingering like EMI discount is sucked back through bank interest.
","Reviewed in India on 2 August 2021","Little heating , vibration from speaker and battery back up",1,"","3","12GB RAM, 256GB Storage","Lake Blue"
"R24EKY1D0JV01T","MD IRSHAD KHAN","
  Worst Returning Service by Amazon. They ignore Customers after selling the Phone especially the Oneplus 9 Series.They will only give you time but will not return the product.1/10 overall rating.Battery drains too fast in 3 - 3.5 hrs.Camera - Front camera is a jokeDisplay has sometime touch issue. It fails to register touches sometime.Speaker - Volume is low. Not audible when two persons talking in the same room.Finger print Reader - It is very slow. I have compared it with OnePlus 7 series.OnePlus is just a hype. Better go for iqoo 7.
","Reviewed in India on 10 July 2021","Beware ! Do Not Fall For Trap .",1,"","4","12GB RAM, 256GB Storage","Lake Blue"
"R2YVHF3ULB87E0","Rohith Hallur","
  It looks like one plus started looting people with initial quality and now the same kind of gimmicks and stunts by decreasing quality and increasing price.Felt disappointed after buying this phone. Can not even return. Such a bad experience from one plus was not expected :(
","Reviewed in India on 3 July 2021","Pathetic camera quality not worth the money paid",1,"https://images-na.ssl-images-amazon.com/images/I/51gkF87N3cL.jpg","4","8GB RAM, 128GB Storage","Carbon Black"
"R3BF9IZJXJ4NYA","Anil Kumar Devarapu","
  Worst screen quality. Music play back experience is worst on this phone speakers. Sound is loud without quality in it just like listening to someone's caller tune on loud speaker. Not worthy except fast changing.Display quality is really bad compred to my previous samsung Note 10 device.
","Reviewed in India on 7 July 2021","Worst speakers and display quality is bad",1,"","4","8GB RAM, 128GB Storage","Lake Blue"
"RKF97MA18DAB9","junaid","
  The product is well packed. And delivered to ME on next day, as i stay @ Hyd.Amazon do deliver oders on next day with prime.So now mobile.I purchased this mobile with SBI credit card.And received 2000₹ discount.Before i was madly and badly MI user. I have used redmi note 3-4 and 9pro.. bcoz of software issues of sudden switch off and other bugs. Too many adds. I switched to oneplus.Pros.Size of mobile is quite good.And the weight is awesome as compared to other mobiles.Use too many apps.It doesn't hang at all.Camera is OK.And battery last for a day. 12hrs!Cons.OnePlus says it does full charge in 30min.Which is not true.It took me 50min to fully charge from 15% to 95%And while charging. Mobile gets heated up. At upto 40° +Rest all is good. :)
","Reviewed in India on 23 April 2021","4 Star For OnePlus 9R - Black Color - SBI Discount.",4,"https://images-na.ssl-images-amazon.com/images/I/813yJNqfQ2L.jpg","2","8GB RAM, 128GB Storage","Carbon Black"
"R14KBY6UY8KRZ5","ASHOK KUMAR PS","
  HI i am normal user, i never use games in mobile but i captured video for 5 mins but mobile getting heat very soon, extreme level otherwise ok and front camera is very poor like other Chinese mobile vivo and oppo. disappointed with oneplus product this time
","Reviewed in India on 24 April 2021","over heat issue and disappointed camera with oneplus",2,"","5","8GB RAM, 128GB Storage","Lake Blue"
"R3LRDRSQW4DSQG","Aravind","
  As mentioned by other users, phone is heating up. Also heavy compared to One Plus 5T. Not a sleek phone anyway. If you are a gamer, this one for you..I stand corrected on the heating issue. It is only when the Game mode is used. Else I don't se3 any issues.
","Reviewed in India on 29 April 2021","Big screen and lovely display",4,"","4","8GB RAM, 128GB Storage","Lake Blue"
"R2U6O5Z4B08CO5","Soumalya Datta","
  The best experience you can get at this price range. OxygenOS has no equal, worth to spend a bit more for it. Redmi/Realme phones can be better value, but none comes close to the experience that OnePlus provides.
","Reviewed in India on 23 April 2021","Immensely Satisfied!",5,"https://images-na.ssl-images-amazon.com/images/I/B1gkwDRY-qS.jpg","5","12GB RAM, 256GB Storage","Carbon Black"
"RTN9ZYR6E8XUZ","kanika","
  Heating issue is there definately and noticable too. I reduced the refresh rate from 120 hz to 60hz and I can see improvement heat wise.Battery back up is also just ok, I don't think it can last more than 6 hrs in continuous usage . I bought it today itself , and found it just Ok. I have been using 5T before and it's much better than 9R.Camera of 9R is also just Ok.If u like OnePlus oxygen OS experience and want a mid range phone , go for it, else nothing special about it.
","Reviewed in India on 27 April 2021","Just OK",3,"","4","8GB RAM, 128GB Storage","Carbon Black"
"R2B1PQTX4E5RV3","Tanuj Gandral","
  Posting this Review after using 9R for one month.Pros1. Build quality is awesome.2. If you are in much gaming this phone will satisfy you with performance and battery optimization.3. If you use it heavily like gaming and social networking site it will give you a single day backup easily.4. As Oxygen is the refined version in all Android O.S, so you definately will get the performance boost.5. Double speakers and dolby atmos is awesome.6. 65 watt wrap charger and it can full charge the phone by approx 20-30 mins.Cons1. Camera can be much optimized. Quality can be improved.2. Only a single band is available of 5g network. Hope we will fall into that band.Rest i am using One Plus mobile for first time and i can definately say i choose a good phone.Just an advice, if you are looking for performance go for it.Rating 4/5.
","Reviewed in India on 26 May 2021","Performance Oriented Phone. Camera is fine but not not superb",4,"","3","12GB RAM, 256GB Storage","Carbon Black"
"R3V6B12ZMUK00","Pranesh shetty","
  My first OnePlus phone . After using 15 days1. Bulid quality is excellent . And premium look . Back glass body 🔥 &  look good metal frame 😍 best in class build quality CGG 5 protection.2. Display and it smooth is awesome best in class 120hz refresh rate 🔥. Video quality crisp and clear best in segment 10 out 10 display. Less bezels. Looks great 👍.3.spaker good and loud 🔊 dule stereo speakers .4.alterslider I love it , and very useful .5.camera is ok it take good picture at good lighting conditions. OIS work well.6.video recording is best in class we can take 4k 60 fps, stable video at 4k 30fps . Very excellent stable video,  very detail video .7. Front camera ok ok type8. Microphone work very well9.performance is beast 🔥😍 Snapdragon 870 work very good, no lag ,no framedrops , butter smooth and snappy fast10.network connective is excellent get 4+ even in low coverage area and best in 4g carrier aggregation.11. Battery backup is very good after new software update more than 7 hrs backup in 120hz refresh rate.12. Charging very impressive 65w charging 1+ 9R 0% to 100% less than 40 minutes 🔥😍13. Oxygen os UI one of the best in andirod clean and smooth  especially no adds😍14. Haptic just nelied it very excellent haptic feedback 😍🔥Cones:1. Device heat up well in charging time may be bcz of 65 w .2. Camera not up to mark it like ok ok type .3. No 90 fps in BGMI till now why? It capable hardware 870 procesor.4. Fingerprint scanner ok but not fast as other pervious 1+ phone I don't know why ? Plz use good quality tempered glass for screen otherwise fingerprint scanner not work properly . conclusion:Best flagship smartphone under 40k definitely go withit .expect who are want good camera , And after new update their no heating issue And especially OnePlus promise 3 years of android os update & 4 years of security patch update it future proof phone. And 1+ brand value 😍 note: only one 5G band n78 may be almost all 5g phons have common n78 bands .
","Reviewed in India on 11 August 2021","Good flagship phone 📱",5,"https://m.media-amazon.com/images/I/61cVq178gTL.jpg
https://m.media-amazon.com/images/I/71IH95ZcOOL.jpg
https://m.media-amazon.com/images/I/91HeMYO3NOL.jpg
https://m.media-amazon.com/images/I/A1kCvgeuq2L.jpg
https://m.media-amazon.com/images/I/A1pDUBi0XRL.jpg
https://m.media-amazon.com/images/I/B1b6MIldN0S.jpg
https://m.media-amazon.com/images/I/B1uXY-5z8hS.jpg
https://m.media-amazon.com/images/I/D1qXEEnq7QS.jpg","3","8GB RAM, 128GB Storage","Lake Blue"
"R170UXBONSW6HC","Mukesh Vidhani","
  This phone is the best in term of gaming movies,songs,display,battery and all things which should be present in a flagship phone
","Reviewed in India on 19 April 2021","A phone which is worth of money",5,"https://images-na.ssl-images-amazon.com/images/I/51kB6AfQiGL.jpg
https://images-na.ssl-images-amazon.com/images/I/61qXxjBlTRL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1QqJf18TEL.jpg","7","12GB RAM, 256GB Storage","Lake Blue"
