"id","profileName","text","date","title","rating","images","helpful","Style name","Colour"
"R17NWEE51PGJUG","Gaurav","
  What a disaster! It is affecting my health. A temperature of 45.8 degrees at normal usage is unacceptable
","Reviewed in India on 4 May 2021","Massive overheating",1,"https://images-na.ssl-images-amazon.com/images/I/81egQW1Wf7L.jpg","5","8GB RAM, 128GB Storage","Lake Blue"
"R1S5Z4NLR75AE0","Rekha","
  Outdoor/ indoor / low light/ natural day light - I have seen that images often get blurry/noisy/ washed eating all the details, lacking sharpness, making subjects dark and what not! Having used one plus mobile for last 5 years and buying this without second thought has been a regret!! But, I appreciate Amazon for providing a replacement as per policy and when even the replaced device may be was seemed better than old still was dissatisfied. I visited the one plus service center where the technician acknowledged the issue and offered a reset to stable OS guessing that could fix issue but i have no hopes and wouldn't want to pass my return window and invite further trouble so requested refund and Amazon agreed to refund but since this was brought on exchange they are adding the exchange value to Amazon pay and say i can use it everywhere where a QR is accepted hope that's the case! Better if it was credited to account or provide an option to transfer from Amazon pay balance to my account! Given that it's the cash earned on my return the customer should have control over it not forced to use it from Amazons wallet, honestly, that's a disappointment!
","Reviewed in India on 9 August 2021","Very much disappointed with the rear camera!!!",1,"https://m.media-amazon.com/images/I/B1O80chZ6OS.jpg
https://m.media-amazon.com/images/I/B1Yollr+XDS.jpg","1","8GB RAM, 128GB Storage","Carbon Black"
"R14WLUFFXRUB9V","Sudheesh","
   After five days of use of my oneplus 9R phone I saw a problem with the light fading on its display and after that I tried to take it back but I skipped it amazon and asked what I should do with it so don't pick up the phone from amazon anymore
","Reviewed in India on 14 July 2021","Phone display complaint within five days",1,"https://images-na.ssl-images-amazon.com/images/I/81M2LpIPAhL.png
https://images-na.ssl-images-amazon.com/images/I/81M2LpIPAhL.png","3","8GB RAM, 128GB Storage","Carbon Black"
"RG5ATRQ2X33U4","Manu","
  1. PERFORMANCE -Well 870 processor working upto the mark I would say.I'm not a heavy gamer anymore but did some gamingLike Bgmi, Nba 2k20 (3 gigs), CodmLemme start with BgmiPhones display runs on 120hz and Bgmi on 60 max for now (software update may change that)You'll feel like it's lagging, well display just shifted from 120 to 60hz sooo it's obvious butFrame rate were constant 58-60 (Hd+extreme)Also Bgmi is buggy and glitchy.Nba and Codm felt more smooth.Score - 9/102. CAMERAOnly weak point of this phone I would say.Let me make this clear first.Not the camera sensor is bad but it's the software optimization that is bad.I attached some photos above you can check.First photo is taken from stock app and later one from gcamFollow the same order for the latter pics.As you can clearly see the difference that pic from gcam were more detailed and contained more natural colour. Dynamic ranges are also good.Last one is from stock cam with little bit of editingVideo - I don't shoot videos much so I don't know for sure but one thing is worth mentioning is that it has OIS that OnePlus 9 doesn't. (So much for flagship device)Again software optimization needed in camera department.Score - 7.53. DISPLAY120hz smooth afVery less tint on display which is known in amoled high refresh rate displayYeah there is pink tint when you view it from charger socket point but no one uses a phone from that angleAlso there are some flickering on lowest brightness also common in amoled screensScore - 84. OSOOS is the most cleanest UI out there in market after pixel uiRam management is more than enoughAnd now OnePlus made an announcement that they will provide 3 major android update + 4 years of security patch updateScore - 9Overall - 8.3Overall very good device
","Reviewed in India on 3 July 2021","Practical choice among OnePlus 9 series",4,"https://images-na.ssl-images-amazon.com/images/I/A1M5FNEicKL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1P20KLtfrL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1hZ78vkIwL.jpg
https://images-na.ssl-images-amazon.com/images/I/B12Bsb0oCGS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1K41zXrc8S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1OBN9aon4S.jpg
https://images-na.ssl-images-amazon.com/images/I/C1WDNb1oVuS.jpg","1","8GB RAM, 128GB Storage","Carbon Black"
"RY4BVWZZP6NRH","Tony c.","
  This how I actually see the phone from my point of view,The phone's processor is very much powerful and heavy gaming efficient.The battery is a major setback, although you turn down all the performance related quirks (like tuning down from 120hZ to 60hZ and turning off the ambient display) in the phone, it still seemed to drain quiet fast. It's just good for a day's normal use.The phone had severe heating issues, like seriously😑, it's ok if it gets heated up during a gaming session but during watching YouTube at 1080 p and Netflix, watching ig reels, n during online shopping like for real🙄. The phone gets really hot when charged.Coming to charging, I was actually baffled by the fact that the phone gets fully charged within 34 minutes (prolly the reason why it gets heated real bad) other than that hats iff to 65w charging.Other than that the OS provides a really user friendly experience and provides more customisation to your preference and tastes.The camera is flawless and am not disappointed, but low light selfies can be better.The phone's build is so sturdy and really premium in hand with a metal frame and gorilla glass on the front as well as back.Note: The black 9r provides a matte finish back aka frosted glass and the blue 9r provides a glossy finish.This was my opinion of the phone, as a whole a really good and potential phone with minor tweaks and updates it may take its place in the flagships.
","Reviewed in India on 13 June 2021","At this price point actually am not satisfied",4,"","1","12GB RAM, 256GB Storage","Lake Blue"
"RVSD9AX6EZCNB","Amazon Customer","
  I received my OnePlus 9r today ie 25 April 2021 and when after setting up the device, I tried to install various apps I found out that a lot of apps cannot be installed. Apps like instagram, Paytm, all amazon apps can't be installed. I had a word at the OnePlus customer care and tried both hard and soft factory reset but the problem still persists. Since we have too many covid cases here in Ghaziabad, going to the service center is not a viable option.Will be returning this phone if the problem remains.Edit: All apps got installed after a patch update. Not replacing the phone, will update the review again after a few weeks.
","Reviewed in India on 25 April 2021","Can't install apps !",3,"","1","12GB RAM, 256GB Storage","Carbon Black"
"RCK4MBWK62GQZ","Amazon Customer","
  The night mode sucks most of the times. The camera opens default at 12mp and need to change to 48mp everytime. It works ok in daylight, but then again, all cameras work well in sufficient light.Rest all is buttery smooth.. wonderful speakers, display, speed and fingerprint touch
","Reviewed in India on 7 September 2021","Camera quality is horrible for this price",4,"https://m.media-amazon.com/images/I/B1PloR4aVeS.jpg","1","8GB RAM, 128GB Storage","Lake Blue"
"R2C51WBXN1FQX0","Serlin","
  My device is a 12GB - 256GB variant, and by experience and score for the device is given below.Design & Build - 3.5 star, very handy and access to physical switches and Back camera positioning is appreciable. In hand, feels like premium. Thickness and weight distribution is good. Phone heating will help to overcome the winter season's extreme cold. Summer season, recommend to use in indoors and in air-conditioned rooms.Screen - 4 star, brightness is good. 120hz smoothness is not much noticeable for a normal user. Fingerprint scanner position in screen is easy to use. Extended use will bring the heat to the screen.Camera - 3 star for Normal, Portrait & Wide Shoots & 4 star for Macro & Video Stabilization & 0 star for Tele and Other features. Night and Panorama shots are completely waste. Close enough to a 15-20k phones. Selfie photos will amaze you !!! , there is no match with real face shape.Battery - 3 Star, Normal user require 2 times charging in a day. Heavy users, plug n play recommend. Over heating is the main thing will get noticed even for Normal users. Recommend to use in winter season for a warm feel in Palms.Charger - 4.5 Star - It is the only thing which delivered the results as per the ADs. While charging also it get warm but need not to worry, it will only take 30-35 min for full charge.Recommend to keep it in a flat metal surface while charging, so that heat will be distributed to the metal and keep the device cool.Overall experience and score - Average & 3.5 star.OnePlus Goodwill is the only thing people are buying this phone. This would be the model which will help the brand to be with average and below average phone makers.Not recommend for Normal users (Hope Heavy gamers understand) if you really want to have this model, Buy Ice water bag along with this, would help to reduce the heating issue 🤪😜😝.
","Reviewed in India on 2 May 2021","Superb device with palm warming technology",3,"https://images-na.ssl-images-amazon.com/images/I/814unrZKEHL.jpg
https://images-na.ssl-images-amazon.com/images/I/B10rfoCKeWS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1206hCMBYS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1IpttAyMjS.jpg
https://images-na.ssl-images-amazon.com/images/I/C14FqcpHLPS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1s3QrSeH+S.jpg
https://images-na.ssl-images-amazon.com/images/I/C1sz1i+dT1S.jpg","1","12GB RAM, 256GB Storage","Carbon Black"
"R2QPOPQMLT0N7I","Ujjawal","
  Great Device .Pros and cons are mentioned below:1. Battery life : Very good at 60Hz and okayish at 120 Hz which is very obvious.It would have been better if there was an automatic refresh rate option. I have seen it in realme device of 12_15K price segment  . Found that feature impressive. But sadly it is not in oneplus 9R.2. Screen quality is excellent.3. Camera (Stock) is not satisfactory , but with G-Cam u will be able to click superb quality pictures with natural colours and lot of details in pictures.4. No lag at all. Feels so so smooth even at 60 hz . It would have been better if there was 90 hz option as well , which is intermediate to both 60 and 120 .5. Gaming : Pubg running without any lag . Even in hotdrops no lag was observed. Battery consumption is also satisfactory.6. Charging: The best part of this phone. In 20 minutes it went from 20% to 83% and takes around 35 _38 minutes in 0% to 100%.7: Heating : Max i observed was 39_40 degree C during setting up of the phone.In gaming the temp goes around 34_38 which is perfectly fine i guess.No overheating was observed till now.Writing this review after 3 days of usage.Thanks.
","Reviewed in India on 4 May 2021","Pros and Cons both covered.",4,"","1","8GB RAM, 128GB Storage","Lake Blue"
"R2BU4GITCF9XB7","vipin c","
  Disappointing phone..don't buyUsers buy OnePlus devices keeping in mind; fast & stable updates & vfm in general..I've been using the device for almost 4months & I'm writing the review on basis of that. I have no complaints regarding the hardware. But I haven't recieved any security updates for over a month now ( may security updates running in July end). On the other hand other 9 series devices are getting those updates. Keeping double standards is not at all a good practice. Adding to all these 5g bands is just limited to 1 no. Even though Nord 2 has almost 5+ bands & company made a statement that no further bands can be added via software patch... selling a device as future proof is cheating in this angle. MI 11 sells for well under 30000 having same or better spec (display).... keeping the good things like the software experience & general goodies a so called flagship offers is good...but comparing to other devices which offers same specs with almost 10000or even much less with offers is too much to pay forSo plz don't buy OP+ devices...it is not that old OP  anymore specially with color OS integration & not at all vfm
","Reviewed in India on 27 July 2021","Disappointing phone..don't buy",1,"","1","8GB RAM, 128GB Storage","Carbon Black"
"RR43BOMDD4O4R","Akshay","
  I would say the phone is okay because I feel it's almost there but it's still miles away from being the best, I saw a lot of stigma for the OP 9 lineup maybe it's true maybe it's not that is subjective, but as far as I can tell phone does get warm at times I think a couple of updates would get rid of the heating issues.The stock cameras are good, I tried the Google cam trust me fellow buyers the quality was magical, im sure it will impress you.One major issue I faced the calls tend to drop abruptly that's one annoying thing im facing.Many major apps need optimization for instance YouTube sometimes doesn't feel like 120hz that's a bummer I want the dev team to address this asap.Frequent times a few apps don't open but give it a moment or 2 it responds.Ahh I hate to say this but the audio output this thing produces is just crap just plain garbage I use expensive earphones like xb75 ap Sony it makes it sound average no extensive settings available in Dolby atmos I demand oneplus fixes this issue.I'm not a great reviewer but this is my honest opinion hope this helps.
","Reviewed in India on 16 June 2021","A decent piece of tech with a few shortcomings.",3,"https://images-na.ssl-images-amazon.com/images/I/B1Aw12wqzSS.jpg","1","8GB RAM, 128GB Storage","Carbon Black"
"RB2R4CTGSWSHT","ziya","
  After 14 days useI share my experienceNothing new on this phone120hz same like 90hz my past phone 7tCamera also samePerformance also sameOnly design changesThat's y u pay 44k for thisFlagship killer gone somewhere
","Reviewed in India on 13 July 2021","OnePlus now focusing only make money",2,"","3","12GB RAM, 256GB Storage","Carbon Black"
"R3K7JOTOBZIHAM","Abhishek Pandey","
  I purchased this device almost one month ago.HEATING : Initially mobile was heating alot diring charging and during setup but, after few day it was normal. Or may be because of the update it recieved.CAMERA: Camera quality is good, but it can be more better specially in nightscape and portrait modesGAMING PERFORMANCE: If you are hard core gamer then be cautious, device might heat up extreme.SOUND: Sound quality is good, only thing is that back panel vibrates in mod volume too.Tip: Do not but edge to edge screen guard if you are using it with cover , us thin sheet screen guard for better. Experience.As cover might remove your screen guard when attached.Overall device is good
","Reviewed in India on 22 July 2021","Best Quality product",5,"https://m.media-amazon.com/images/I/C1lUEm8qpuS.jpg
https://m.media-amazon.com/images/I/D12wmBJWRVS.jpg","1","8GB RAM, 128GB Storage","Carbon Black"
"RTPHUD1YLVNPK","Abhishek","
  The phone overall is hreat. The camera is good but I rarely use the camera. The best part for me is the 120hz screen and fast charging. 60hz feels like a slower phone now.Many people faced heating issue from what I can see in the reviews but I have not yet faced this.Also I can see many people telling to use the phone in 60hz mode to save battery, if you plan on doing this regularly then don't buy this as they are charging for the screen. To be honest I have never felt the need to use the 60hz mode as battery easily lasts the entire day for me.I am giving 4 stars as the phone could have been 4-5k cheaper or they could have bundled it with wireless earphones because you have to buy it anyways. Once this phone reaches 35k then it will be a great buy. If you don't care that much about the price, go with it!
","Reviewed in India on 31 August 2021","120hz screen feels smoooooth",4,"","1","8GB RAM, 128GB Storage","Carbon Black"
"R3I1ZLZXWM592L","Pankaj","
  i am writing this review after use of one week.This my first experience with OnePlus brand and i really impressed with the performance for which OnePlus knows. it's just super in every aspect like Display, Performance, Battery charging speed and aesthetic point of view. only problem which is observed on my phone is its dual led flash at back side and one of the led is not working, please help me to get this issue fix.
","Reviewed in India on 26 June 2021","Perfect Flagship phone by oneplus",4,"","2","8GB RAM, 128GB Storage","Lake Blue"
"R9USF0360YI9Q","Vishal Agarwal","
  Oneplus is Oneplus no major complaints from this phone but the wired thing was.. While unboxing the phone, ""I was surprised as the phone was in ON state in the box.""This is first time i have seen a phone inside a box with open screen.Rest camera is good for day time... In low lights it catches grains nd noise.Yeah the phone heats easily but I hope they will resolve this with future updates.In-display-fingerprint is not that fast like we get in Rear nd side panels but this also ok.Rest everything is best in this phone... Either it is display, smoothnes of UI, customization, fast charging,Ambient Display,etc.
","Reviewed in India on 7 May 2021","Great performance with best UI nd fluid display but with an Average Camera",4,"https://images-na.ssl-images-amazon.com/images/I/91YBdXmI+EL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1V++K4T61L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1mZgF59NlL.jpg
https://images-na.ssl-images-amazon.com/images/I/C1EK+GEMEPS.jpg","1","8GB RAM, 128GB Storage","Lake Blue"
"R2MQ777H3QN7JC","Manish Kumar","
  The phone is really good. Initially I was sceptical after reading about the heating issues, but I don't see any heating issues as such on this phone. Seema the issue might have got resolved. The performance of the phone is significantly good and feels like a premium phone. A good deal for me indeed
","Reviewed in India on 8 May 2021","Value for money phone in OnePlus 9 series",5,"","2","8GB RAM, 128GB Storage","Lake Blue"
"R27OT6496IGJKB","Vishal Prajapati","
  The camera is pretty much decent as of few clicks i had with phone since it's my older sister phone and i was totally against oneplus bit she wanted own an Onplus and after cancelling a lot of phones after ordering finally got the 9R.The came pixel quality is quite thanks to the sony sensor but the color, the accuracy and overall picture environment and composition is not good at all feels like a midranger camera even though the hardware far surpasses those limit but still it's software that's lacking the touch i hope it could be solved but still i don't like oneplus and thats all.
","Reviewed in India on 29 August 2021","The camera is not so good.",4,"","1","8GB RAM, 128GB Storage","Lake Blue"
"R2QPGGJU8VGYOC","Hanish","
  i have been using this device as my daily driver from past one week and here is a detailed review.Pros:1. Great Display.2. Best performance.3. Good Haptic feedback.4. Best user interface out of all android phones.5. It really charges very fast -- helps people who charge their phone after waking up.6. Very good touch response.7. Dark theme customisations are really good.8. Decent camera for 40k price (dynamic range is better than samsung galaxy S20 FE)9. OnePlus community is really cool, if u have any problem you can instantly get suggestions from people all around the world.10. This phone is having very good ambient display notifications.11. If you are a ""Gamer"" then this mobile is for you.Cons:1. Back case issued in the box doesn't gives enough protection for you rear camera, but gives good protection for display.2. Battery discharges quick even if it is 4500mah, OnePlus need to work on it.3. Few users are facing heating issue, i didn't have it.4. Phone is very big can't operate with one hand.5. Some apps are getting crashed (software bugs so can be corrected from an update).6. Average rating for Night light mode in camera.7. This Phone is little bit bulky than my older device.8. Back is glass panel so need to be careful.9. Bumped out camera design,one should buy good protection case.10.No water proof at this price range also. (9 series dont have water proof).
","Reviewed in India on 9 May 2021","Awesome Display and Performance",4,"https://images-na.ssl-images-amazon.com/images/I/81bU0E7YF-L.jpg
https://images-na.ssl-images-amazon.com/images/I/A1iT7X+clzL.jpg","0","8GB RAM, 128GB Storage","Carbon Black"
"R31N8VWK3GCP9C","Amazon Customer","
  Handset is awesome, camera quality is great and front facing can be quite higher pixel range.Smooth and highly slippery which due to gorilla glass also on back.65 Watt Fast charging is really faster, heating while charging is not expected on one plus devices but probably not longs for more than 5 to 7 mins. Full charge done in 35 to 38 mins.Felling heat while using camera, but don't know my friend purchased the same model with one plus 9r is not facing heat problems. Weirded!Battery life is long staying more than a day, I am not a addict user.On screen finger print sensor is really quick and highly responsible.Colour picture and sound quality equalize the headset to higher grade.Finally worthy for money to the brand one plus.Heating problem observed with my headset. Not for the same model purchase directly in one plus store.
","Reviewed in India on 29 July 2021","Worthy for the money",3,"","1","8GB RAM, 128GB Storage","Lake Blue"
"R13V8QBKDS7E29","AB","
  You see that tiny speck in the pic? It's the damaged screen, that I've got on my new phone. This is unacceptable Amazon, Darshita electronics and OnePlus. 43k was what I paid to get a damaged screen on new phone.Edit - I was given a new phone by Amazon. The problem with the first one was,it was a used handset.The phone that was delivered previously did not have a screen guard (the basic one that comes with every phone). My replaced device has a screen guard.
","Reviewed in India on 19 June 2021","Damaged screen",2,"https://images-na.ssl-images-amazon.com/images/I/51it9F4cxML.jpg","1","12GB RAM, 256GB Storage","Lake Blue"
"R3OL517EM7H1N8","Ganesh S","
  Worst phone from Oneplus, this is the 1st time I am upset about OP, because there is lots of problems in this phone like, camera not upto it's performance, network issues, when new notification comes and you try to drop down the screen hangs, the music speakers are not good, the only good thing is wrap charging. Rest all its waste of money, not value for money. Very upset.
","Reviewed in India on 28 May 2021","Worst Product from Oneplus I think this series itself",1,"","2","12GB RAM, 256GB Storage","Lake Blue"
"R2YWWFE3F4MLH5","piyush","
  One plus is no longer flagship killer, and it is far from being a flagship phone. I have used OnePlus 5 and then used MI 6 pro before buying 9R. And believe me I am missing mi. It's true that OnePlus has lost its way now, there are no new innovations, one of the worst software I have ever used missing basic stuffs like call history of a contact. I think this is the start of the downfall for OnePlus and my suggestion is don't buy.
","Reviewed in India on 30 July 2021","Start of downfall of OnePlus",1,"","2","8GB RAM, 128GB Storage","Carbon Black"
"R2TDP1B275PXTE","Deepak","
  I must say oneplus 9R is definitely grab the deal offer in terms of build quality, haptic feedback, and competitive prices. Yes ofcourse some lack in camera but it's not completely bad at all you will find decent picture in pro mode, dynamic range is also good. 120hz buttery smooth. Oxygen os simply amazing, now come to battery, it will give you almost 12hours for average user. Product is awesome and loveable. On first set up, user will find an update some tweaks. Metallic frame gives you strong build quality the same is not available in OnePlus 9. user will get 109gb out of 128gb.Delivery with 2 days for prime in Chennai.
","Reviewed in India on 9 May 2021","Oneplus 9R Beast",5,"https://images-na.ssl-images-amazon.com/images/I/6118R56jJeL.jpg
https://images-na.ssl-images-amazon.com/images/I/61TQMl0qFVL.jpg
https://images-na.ssl-images-amazon.com/images/I/61hDQy6PK5L.jpg
https://images-na.ssl-images-amazon.com/images/I/61uyLR1jQxL.jpg
https://images-na.ssl-images-amazon.com/images/I/61vv-OfgitL.jpg
https://images-na.ssl-images-amazon.com/images/I/61xdocdQ4eL.jpg
https://images-na.ssl-images-amazon.com/images/I/71DIPSxLCWL.jpg","0","8GB RAM, 128GB Storage","Carbon Black"
"RRDVN5TDX41AD","AMAZON USER","
  disappointed with oneplus.PROS :Warp 65 charging is fast,Display,CONS :Mobile Heating issue,No auto call record option,Battery drains fast, mobile has to be charged twice in a day,Camera is not up to mark,Very often phone doesnt respond to gestures,NO AUTO CALL RECORDBOTTOM LINE: OP 9R is a FLOP SERIES, THINK THRICE B4 U BUY.
","Reviewed in India on 22 May 2021","Waste of money",1,"","2","12GB RAM, 256GB Storage","Carbon Black"
"ROD6GIK94Z171","Jinaga Rahul","
  Phone is good no problem that. But when I got the phone and after removing the screen protector layer, scratches was there which cannot be possible untill it is used before. I don't think I can trust Amazon with phones. I will go and buy from shops from now on.
","Reviewed in India on 2 August 2021","Refurbished product",1,"","3","12GB RAM, 256GB Storage","Lake Blue"
"R16J505HMPBHX0","Karan","
  It's a bad phone. It definitely does not worth 40k. 25K is more than enough for this.What are we getting in this phone. It just the great software experience. I say, the experience provided by this Oxygen OS is top notch. Someone may prefer this even above iPhone. Such a great software if offers. And screen, you will be amazed and would want to look at it frequently.But then there is nothing. Camera is really poor. I don't know wether this problem is just there with my unit or it's for all but it's there. Even 7T camera is performing better than this. Selfies, colours just seems washed out.Concerning heating issues. It's definitely an over heating device. Even in normal use you will feel that it's warm. I have compared it with some other phone and I observed, even some cheaper phones in the range of 20k are staying cool but this 🤯🥵Then OnePlus is known for that fast app opening speed. I have experienced it my OnePlus 6, 7T but I don't see it here. Everything feels so slow. I feel I am using a mediocre phone not made by OnePlus.Then there are some bugs.1. Even after selecting preferred calling sim number, it keep on asking it again and again.2. Bluetooth turns on automatically I don't know how.3. Scrolling hangs sometime.4. Screen lock while keeping phone near ear it not great.5. Battery consumption is irregular. Overnight it falls 40% when hotspot is on, sometimes it falls 2%. Logically speaking, on battery saver mode it should not fall more than the time when hotspot was on, but I have seen it falling 10% here.  That's weird.I don't know whether it is just there with my unit or it's for all but I have experienced above problems by carefully observing it.I have applied for replacement of this device. Will update this review if these problems pertain or go away.
","Reviewed in India on 29 June 2021","Poorly Made Phone",1,"","1","8GB RAM, 128GB Storage","Lake Blue"
"R3OU3OST5Z2TPF","Joshin S.","
  These features make the phone totally worth it1. The display 💯 the blacks are so rich.2. The 65W fast charger. BIG PLUS 🔥3. Speakers sound amazing.4. Ultra smooth performance. Minimal to no heating issues during gaming. Unlike the reviews the phone does not tend to get heated up during usage. Only if you run something like PUBG for 15 minutes will you notice a slightly warmer temperatureThings that could be improved:1. The colors from the camera. Tends to mess up skintones. But that's okay if you aren't a big photo guy.2. Fingerprint sensor speed.
","Reviewed in India on 31 August 2021","Value for Money 💯🔥",5,"","1","8GB RAM, 128GB Storage","Carbon Black"
"R30UH6PSJXVEHO","Chutki","
  Mobile gets hang easily, whenever we use any app for some time it closes suddenly and won't open for few seconds. Performance of mobile is worst though you use it very less. I don't know what's special in this mobile it costs so much. It doesn't worth of 40+k...Hardly 20k is enough... Don't be so excited to buy this phone... Not a good one.
","Reviewed in India on 9 June 2021","Not at all satisfied...",1,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R1UK2W03FWYUPW","Chinu sekh","
  No complaints. The best quality is vapour cooling. when Phn gets heated it automatically cools down to normal temperature. Camera quality is good. I am satisfied. For better graphics go to game mode and enable graphics optimization.
","Reviewed in India on 24 April 2021","One plus is the best",5,"https://images-na.ssl-images-amazon.com/images/I/61MEQzsrUPL.jpg
https://images-na.ssl-images-amazon.com/images/I/C1lJLYFLGJS.jpg","3","8GB RAM, 128GB Storage","Lake Blue"
"R1FP9OPV8HT6L6","Stephenopolis Animodolis","
  At around 40k one of the best phones there is. My main concern was performance as i dont many photos so i went with oneplus. If you are confused whether to get this or samsung S20 FE 5G, i'll recommend to go for S20 FE only if camera is a huge deal for you. Otherwise OnePlus should be your number 1 choice.Few cons:1. The fingerprint reader sometimes doesn't work, but very rarely does that happen. Like 4-5 times out of 100.2. If you're listening to a video at full volume, the back of the phone vibrates.3. The lowest brightness isn't very low. So at night it might still feel bright for few people even at the lowest setting.
","Reviewed in India on 14 July 2021","Great all around phone, COULD have been BETTER",5,"","0","8GB RAM, 128GB Storage","Carbon Black"
"RVVPDDPAFUIZH","Good product .","
  Honestly, a good phone. Don't expect too much. It's a base version of 9 series. Build quality is very good, sound is stereo and you will enjoy it. Screen is very good. Battery life is amazing after update. Catches range everywhere. Phone call is very crisp and clear. Very fast performance.Only disappointed by camera. Very average quality.
","Reviewed in India on 9 June 2021","Good phone don't expect much",4,"","1","12GB RAM, 256GB Storage","Carbon Black"
"R2BLL64D20QU76","Rajesh Chouhan","
  Its been a month since I have been using this phone (12+256), below are the pros and cons.PROS:1. Amazing build quality2. Comes with good ram and storage power3. Superfast in some sections4. Scintillating camera quality5. Refresh rate is fantastic6. Enabled face detection,  works smoothly7. Bettery stand-up time is around 9 to 12 hrs on Normal use.CONS:1. I have12gb ram variant but gmail app is drastically slow, I was not able to reply someone.2. Gallary photos are loading very very slow, disappointed in these 2 sections as of now, will keep updating3. Eventhought the Alexa is in built had to download the app and its not upto the mark.Overall:The Best product in this range. If you have this much budget GO 4 IT.
","Reviewed in India on 25 May 2021","Best budget phone to buy",4,"https://images-na.ssl-images-amazon.com/images/I/91rD3U50kQL.jpg","1","12GB RAM, 256GB Storage","Lake Blue"
"R17AQOBM98A1C","VINOD","
  I Purchased The Phone And It Took 5-6 Days To Get It Delivered To Me By Amazon..The Delivery Service Was Not Great But..As Far As I Am Concerned I Am New To OnePlus Fam..But I had Recently Used OnePlus Phones Of My Family And Friends..And Since Then I Wanted To Buy One..I was Initially Going To Buy The OnePlus 8T but when i saw this was getting announced Then Why not! So Regarding The Phone!PRO'S:** Superb Vivid Display** OnePlus UI (The Best Android UI)** Above Avg Battery Life And Great Charging Speed(i am someone who uses for a whole lot if Social Media And Stuff And It's Gets Through My Day With A Little Juice Up Towards Night)** Nice Rear Cam..For General And Random Purpose Not Recommended If You Are A Photography Lover!** Haptic Feedback Is Excellent** Great SpeakersCON'S:** Selfie Cam Is A Litlle Disappointing** Phone Gets A lil heated When Charging But Nothing To Be Worried** No Expandable Memory Supported!!** Not Water ResistantConclusion:If Your A Android Lover And want a clean UI..You Have A Budget Around 40k..This Is The Best All-rounder Phone To Go! IT WON'T DISAPPOINT YOU!Will Update If Anything Comes Up!
","Reviewed in India on 29 April 2021","Best All-rounder Phone!",4,"https://images-na.ssl-images-amazon.com/images/I/81AtjT4yeXL.jpg
https://images-na.ssl-images-amazon.com/images/I/B16e-xUF9CS.jpg","1","12GB RAM, 256GB Storage","Carbon Black"
"R3W1L8OJMA12US","Sumanth Aradhya","
  Great looking phone with great hardware and software. Snapdragon 870 processor gets things done in a snap. Fast charging is great, charge for 20-30 mins and you are covered for a complete day with normal usage. Camera does a great job with natural light as well night light with amazing nightscape option. Top-class product from a top-class brand. Heating issues are noticed during heavy usage and charging, but also depends on room temperature, hope this will be fixed with upcoming software updates.
","Reviewed in India on 14 May 2021","Absolute midrange master!!",4,"https://images-na.ssl-images-amazon.com/images/I/A1Gl9t0qPkL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1YT3eCKURL.jpg
https://images-na.ssl-images-amazon.com/images/I/B1+MRKdBg1S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1UA+ktdkRS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1alZS35xSS.jpg","1","8GB RAM, 128GB Storage","Lake Blue"
"R33WLHJOD5WCE6","Vaibhav Saxena","
  So I bought onePlus phone for the first time and the overall phone seems to be surprising.The device has a sleek design with glass front and backThe ""camera quality"" especially seems to be awesome.You have setting for taking pics in 2 formats 12MP &48MpP and both work good.Battery is super fast charging and the discharge of battery is not to high (depending the apps in background)Faced some overheating issue in the starting but not consistent,may be because the device would be doing some multiple tasks after boot.Overall the phone is good and is worth the price
","Reviewed in India on 5 May 2021","Good camera quality and built quality.",4,"https://images-na.ssl-images-amazon.com/images/I/91AfJB6yQKL.jpg
https://images-na.ssl-images-amazon.com/images/I/91XAdU3rh2L.jpg","1","8GB RAM, 128GB Storage","Carbon Black"
"R3NGAKP8D18EON","MOHAN KUMAR","
  People i faced major call drop issues and I would not be able to hear during a call, also automatic Bluetooth connectivity for wireless headset fails. Camera is bad. Apart from that rest okay. I'm moving from one plus 3T to one plus 9r but now going for replacement.
","Reviewed in India on 26 April 2021","Check for issues",3,"","3","8GB RAM, 128GB Storage","Carbon Black"
